Year,Month,Day,Hour,Minute,Temperature,Total Precipitation,Wind Speed,Wind Direction
2021,3,2,13,0,11.71,0,16.58,267.51
2021,3,2,14,0,12.78,0,17.16,260.34
2021,3,2,15,0,13.21,0,21.29,266.12
2021,3,2,16,0,12.66,0,22.37,266.31
2021,3,2,17,0,11.9,0,27.36,270
2021,3,2,18,0,10.34,0,24.19,265.73
2021,3,2,19,0,9.48,0,21.25,259.26
2021,3,2,20,0,9,0.3,19.3,255.96
2021,3,2,21,0,8.86,0,19.04,254.65
2021,3,2,22,0,8.17,0,15.32,240.42
2021,3,2,23,0,7.4,0,12.23,227.39
2021,3,3,0,0,7.44,0,10.97,228.99
2021,3,3,1,0,6.33,0,11.02,218.37
2021,3,3,2,0,6.14,0,9.5,217.3
2021,3,3,3,0,5.33,0,11.04,199.03
2021,3,3,4,0,4.61,0,11.09,193.13
2021,3,3,5,0,5.33,0,8.71,187.13
2021,3,3,6,0,5.51,0,7.52,163.3
2021,3,3,7,0,4.98,0,8.22,151.19
2021,3,3,8,0,5.27,0,7.9,136.85
2021,3,3,9,0,7.71,0,5.5,148.39
2021,3,3,10,0,10.82,0,4.69,265.6
2021,3,3,11,0,13.64,0,15.68,260.75
2021,3,3,12,0,14.86,0,18.78,265.6
2021,3,3,13,0,15.27,0,20.99,264.09
2021,3,3,14,0,14.53,0,15.23,276.79
2021,3,3,15,0,14.88,0,12.02,261.38
2021,3,3,16,0,15.37,0,10.14,253.5
2021,3,3,17,0,16.04,0,13.63,257.8
2021,3,3,18,0,15.04,0,12.64,250.02
2021,3,3,19,0,12.57,0,10.39,194.04
2021,3,3,20,0,10.92,0,13.24,202.38
2021,3,3,21,0,12.19,0,18.08,215.27
2021,3,3,22,0,12.15,0,22.49,219.81
2021,3,3,23,0,11.37,0,15.91,217.65
2021,3,4,0,0,10.32,0,15.78,214.78
2021,3,4,1,0,9.55,0,12.72,205.11
2021,3,4,2,0,9.32,0,12.78,189.73
2021,3,4,3,0,9.83,0,18.46,200.56
2021,3,4,4,0,10.74,0,28.96,214.88
2021,3,4,5,0,10.94,0,28.86,213.29
2021,3,4,6,0,10.92,0,25.01,210.26
2021,3,4,7,0,10.37,0,15.04,227.91
2021,3,4,8,0,12.41,0,14.51,293.39
2021,3,4,9,0,11.47,0.4,38.51,249.19
2021,3,4,10,0,12.63,0.2,36.4,241.66
2021,3,4,11,0,12.36,0.1,41.38,248.57
2021,3,4,12,0,12.56,0.3,43.38,252.62
2021,3,4,13,0,12.93,0,47.17,243.24
2021,3,4,14,0,12.25,0,50.89,242.17
2021,3,4,15,0,11.12,0.5,45.95,234.57
2021,3,4,16,0,8.86,0.5,46.8,247.38
2021,3,4,17,0,7.19,0.6,37.58,246.87
2021,3,4,18,0,7.62,0,38.97,258.27
2021,3,4,19,0,7.04,0,33.18,254.91
2021,3,4,20,0,6.54,0,38.24,255.83
2021,3,4,21,0,6.3,0,38.33,255.31
2021,3,4,22,0,5.63,0,36.1,253.19
2021,3,4,23,0,5.37,0,31.8,254.23
2021,3,5,0,0,5.12,0,28.14,253.65
2021,3,5,1,0,4.94,0,25.73,252.07
2021,3,5,2,0,4.98,0,26.42,250.08
2021,3,5,3,0,4.56,0,25.84,251.31
2021,3,5,4,0,4.84,0,23.11,251.85
2021,3,5,5,0,4.73,0,27.5,255.6
2021,3,5,6,0,4.24,0,25.5,256.94
2021,3,5,7,0,3.69,0,21.97,251.86
2021,3,5,8,0,4.39,0,25.41,249.25
2021,3,5,9,0,6.26,0,27.61,247.78
2021,3,5,10,0,7.67,0,29.94,251.78
2021,3,5,11,0,8.51,0,30.56,254.98
2021,3,5,12,0,9.24,0,30.91,255.15
2021,3,5,13,0,11.23,0,31.44,256.76
2021,3,5,14,0,11.89,0,32,252.99
2021,3,5,15,0,12.2,0,31.31,252.61
2021,3,5,16,0,12.32,0,29.97,253.96
2021,3,5,17,0,12.13,0,27.32,251.57
2021,3,5,18,0,11.61,0,23.34,250.17
2021,3,5,19,0,10.46,0,17.17,236.98
2021,3,5,20,0,8.96,0,14.53,221.99
2021,3,5,21,0,7.93,0,13.48,214.11
2021,3,5,22,0,7.75,0,12.68,214.59
2021,3,5,23,0,6.94,0,10.31,192.09
2021,3,6,0,0,6.03,0,9.5,155.38
2021,3,6,1,0,5.75,0,10.46,130.82
2021,3,6,2,0,5.25,0,12.78,122.35
2021,3,6,3,0,3.34,0,13.36,117.26
2021,3,6,4,0,1.27,0,14.01,115.91
2021,3,6,5,0,0.42,0,15.46,117.76
2021,3,6,6,0,1.11,0,17.6,120.76
2021,3,6,7,0,0.36,0,17.6,120.76
2021,3,6,8,0,2.11,0,17.28,125.68
2021,3,6,9,0,6.78,0,20.02,127.69
2021,3,6,10,0,10.45,0,20.24,128.5
2021,3,6,11,0,13.19,0,17.07,137.56
2021,3,6,12,0,15.54,0,14.4,181.43
2021,3,6,13,0,16.63,0,14.08,184.4
2021,3,6,14,0,17.42,0,14.62,189.93
2021,3,6,15,0,17.96,0,13.08,172.09
2021,3,6,16,0,17.76,0,13.2,169
2021,3,6,17,0,16.32,0,14.12,199.36
2021,3,6,18,0,15.61,0,12.56,152.7
2021,3,6,19,0,14.23,0,10.97,156.8
2021,3,6,20,0,13.33,0,11.97,133.78
2021,3,6,21,0,12.21,0,20.37,133.57
2021,3,6,22,0,11.21,0,13.9,143.43
2021,3,6,23,0,11.49,0,14.18,156.04
2021,3,7,0,0,10.4,0,11.48,138.81
2021,3,7,1,0,8.36,0,16.83,138.47
2021,3,7,2,0,8.01,0,14.29,139.09
2021,3,7,3,0,7.24,0,15.35,140.71
2021,3,7,4,0,6.24,0,14.26,137.05
2021,3,7,5,0,7.84,0,37.33,276.65
2021,3,7,6,0,5.64,0.5,22.06,243.85
2021,3,7,7,0,7.04,3.1,20.27,213.41
2021,3,7,8,0,7,1.2,29.08,201.8
2021,3,7,9,0,8.24,0,33.28,211.28
2021,3,7,10,0,9.9,0,37.94,226.15
2021,3,7,11,0,11.03,0.3,43.67,240.9
2021,3,7,12,0,9.7,0,42.52,248.65
2021,3,7,13,0,10.46,0.5,34.21,261.53
2021,3,7,14,0,11.35,0.2,32.08,260.96
2021,3,7,15,0,11.47,0,30.57,257.76
2021,3,7,16,0,11.08,0.2,27.9,252.73
2021,3,7,17,0,10.74,0.1,25.34,247.44
2021,3,7,18,0,10.22,0,23.19,242.24
2021,3,7,19,0,8.77,0,15.86,230.53
2021,3,7,20,0,7.58,0,13.18,214.99
2021,3,7,21,0,7.43,0,14.78,214.08
2021,3,7,22,0,7.22,0,15.28,214.44
2021,3,7,23,0,7.76,0,13.9,233.43
2021,3,8,0,0,7.89,0,17.56,241.86
2021,3,8,1,0,7.45,0,24.34,240.78
2021,3,8,2,0,7.35,0,23.97,237.26
2021,3,8,3,0,7.24,0,23.71,239.93
2021,3,8,4,0,7.1,0,26.25,244.84
2021,3,8,5,0,6.66,0,23.54,246.57
2021,3,8,6,0,6.55,0,20.93,243.43
2021,3,8,7,0,6.69,0,20.99,247.83
2021,3,8,8,0,7.41,0.1,22.9,253.56
2021,3,8,9,0,7.78,0.1,20.88,270
2021,3,8,10,0,7.65,0,21.6,270
2021,3,8,11,0,8.88,0,24.85,268.34
2021,3,8,12,0,9.63,0,26.28,270
2021,3,8,13,0,11.03,0,24.12,270
2021,3,8,14,0,11.49,0,24.48,270
2021,3,8,15,0,11.71,0,24.48,269.16
2021,3,8,16,0,11.61,0,22.78,264.56
2021,3,8,17,0,11.3,0,20.42,260.87
2021,3,8,18,0,10.45,0,15.19,256.29
2021,3,8,19,0,8.99,0,12.29,238.17
2021,3,8,20,0,7.81,0,11.48,221.19
2021,3,8,21,0,6.63,0,11.38,214.7
2021,3,8,22,0,7,0,11.12,209.05
2021,3,8,23,0,7.43,0,9.18,221.82
2021,3,9,0,0,8.2,0,11.21,227.6
2021,3,9,1,0,8.05,0,13.61,232.52
2021,3,9,2,0,7.92,0,13.83,231.34
2021,3,9,3,0,7.35,0,14.17,242.78
2021,3,9,4,0,6.8,0,14.66,245.32
2021,3,9,5,0,6.36,0,12.88,243.43
2021,3,9,6,0,6.55,0,12.24,241.93
2021,3,9,7,0,6.32,0,13.71,240.07
2021,3,9,8,0,7.68,0,18.53,240.95
2021,3,9,9,0,9.52,0,24.27,249.15
2021,3,9,10,0,10.89,0,33.14,252.94
2021,3,9,11,0,11.02,0,36.45,246.73
2021,3,9,12,0,10.17,0,34.17,249.66
2021,3,9,13,0,13.22,0,31.43,249.9
2021,3,9,14,0,13.51,0,30.17,252.65
2021,3,9,15,0,12.77,0,27.6,262.5
2021,3,9,16,0,11.78,1.1,31.96,255.65
2021,3,9,17,0,11.6,0,27.21,252.28
2021,3,9,18,0,11.91,0,27.55,252.51
2021,3,9,19,0,11.35,0,25.54,248.5
2021,3,9,20,0,10.97,0,22.74,246.68
2021,3,9,21,0,10.81,0,19.72,248.59
2021,3,9,22,0,10.91,0,16.68,256.26
2021,3,9,23,0,10.69,0,16.45,259.92
2021,3,10,0,0,10.45,0,13.44,262.3
2021,3,10,1,0,9.74,0,11.17,249.23
2021,3,10,2,0,9.53,0,7.65,228.81
2021,3,10,3,0,10.17,0,8.23,203.2
2021,3,10,4,0,11.44,0.5,19.16,241.99
2021,3,10,5,0,11.87,0.2,25.54,248.5
2021,3,10,6,0,11.83,0,28.17,243.43
2021,3,10,7,0,12.19,0,29.7,239.39
2021,3,10,8,0,12.76,0.1,36.58,241.16
2021,3,10,9,0,13.34,0.2,32.9,246.8
2021,3,10,10,0,14.8,0.2,37.92,250.02
2021,3,10,11,0,13.96,0,38.72,249.88
2021,3,10,12,0,13.09,0.4,39.76,253.7
2021,3,10,13,0,14.64,0,45.66,255.85
2021,3,10,14,0,14.76,0.4,45.57,260.91
2021,3,10,15,0,13.9,0.2,44.78,265.39
2021,3,10,16,0,12.84,0,42.66,264.67
2021,3,10,17,0,11.92,0,39.52,263.2
2021,3,10,18,0,10.81,0,35.9,263.09
2021,3,10,19,0,9.61,0.3,33.99,264.53
2021,3,10,20,0,8.88,0.2,34.59,267.61
2021,3,10,21,0,8.48,0,36.12,274.57
2021,3,10,22,0,7.63,0,31.78,279.78
2021,3,10,23,0,7.28,0,23.04,270
2021,3,11,0,0,6.69,0,23.18,276.24
2021,3,11,1,0,6.07,0,24.84,270
2021,3,11,2,0,5.37,0,26.73,265.36
2021,3,11,3,0,4.69,0,26.12,258.07
2021,3,11,4,0,4.23,0,27.16,255.41
2021,3,11,5,0,3.8,0,26.48,258.23
2021,3,11,6,0,3.37,0,29.6,256.64
2021,3,11,7,0,2.8,0,32.02,261.6
2021,3,11,8,0,3.53,0.1,36.5,264.91
2021,3,11,9,0,4.4,0.4,39.24,270.53
2021,3,11,10,0,5.11,0.7,40.48,275.1
2021,3,11,11,0,4.62,0.8,36.9,275.6
2021,3,11,12,0,4.8,1,36.12,274.57
2021,3,11,13,0,4.52,0.6,31.31,289.48
2021,3,11,14,0,5.4,0.3,32.87,298.81
2021,3,11,15,0,5.27,0.3,31.11,293.9
2021,3,11,16,0,5.27,0.2,29.69,292.83
2021,3,11,17,0,5.23,0.2,29.28,290.89
2021,3,11,18,0,4.88,0.1,26.21,290.92
2021,3,11,19,0,3.94,0,17.65,290.28
2021,3,11,20,0,3.25,0,14.15,277.31
2021,3,11,21,0,2.66,0,15.48,270
2021,3,11,22,0,2.24,0,17.34,274.76
2021,3,11,23,0,1.73,0,17.23,280.84
2021,3,12,0,0,1.32,0,13,274.76
2021,3,12,1,0,0.86,0,10.38,236.31
2021,3,12,2,0,0.57,0,10.69,212.62
2021,3,12,3,0,0.36,0,7.42,202.83
2021,3,12,4,0,-0.05,0,6.19,144.46
2021,3,12,5,0,-0.25,0,8.71,128.29
2021,3,12,6,0,-0.06,0,8.21,142.13
2021,3,12,7,0,-0.1,0,10.37,159.68
2021,3,12,8,0,2.28,0,8.71,172.87
2021,3,12,9,0,4.71,0,9.61,192.99
2021,3,12,10,0,7.4,0,11.48,221.19
2021,3,12,11,0,8.89,0,13.24,225
2021,3,12,12,0,9.85,0,14.02,228.12
2021,3,12,13,0,11.22,0,18.09,211.16
2021,3,12,14,0,12.21,0,17.97,212.74
2021,3,12,15,0,12.8,0,20.27,213.41
2021,3,12,16,0,12.94,0,21.77,214.22
2021,3,12,17,0,12.45,0,22.07,213.69
2021,3,12,18,0,11.15,0,22.86,213.44
2021,3,12,19,0,10.51,0,24.27,215.34
2021,3,12,20,0,10.7,0,30.85,221.69
2021,3,12,21,0,10.97,0,31.63,228.69
2021,3,12,22,0,10.68,0,31.36,228.26
2021,3,12,23,0,10.95,0,34.14,242.35
2021,3,13,0,0,9.39,0,41.53,265.53
2021,3,13,1,0,5.7,0.9,33.97,295.75
2021,3,13,2,0,3.92,0.4,22.68,270.91
2021,3,13,3,0,3.56,0,23.02,260.1
2021,3,13,4,0,3.6,0,23.23,257.47
2021,3,13,5,0,3.48,0,23.34,250.17
2021,3,13,6,0,3.33,0,24.34,246.47
2021,3,13,7,0,4.08,0,27.14,248.2
2021,3,13,8,0,4.56,0,31.1,249.68
2021,3,13,9,0,5.05,0,33.28,254.31
2021,3,13,10,0,6.13,0,33.71,250.02
2021,3,13,11,0,7.09,0.1,34.76,254.38
2021,3,13,12,0,7.41,0.3,35.36,255.26
2021,3,13,13,0,6.86,0.3,32.49,257.2
2021,3,13,14,0,7.9,0.3,33.09,255.51
2021,3,13,15,0,8.12,0,32.92,256.72
2021,3,13,16,0,8.22,0.1,33.53,255.07
2021,3,13,17,0,8.06,0,33.44,255.66
2021,3,13,18,0,7.18,0,32.59,253.97
2021,3,13,19,0,6.49,0,30.39,256.29
2021,3,13,20,0,6,0,28.82,260.66
2021,3,13,21,0,5.81,0,28.55,264.94
2021,3,13,22,0,5.57,0,28.5,266.38
2021,3,13,23,0,5.34,0,28.8,270
2021,3,14,0,0,4.92,0,28.46,272.17
2021,3,14,1,0,4.41,0,27.72,270.74
2021,3,14,2,0,4.31,0,27.73,268.51
2021,3,14,3,0,4.1,0,28.23,264.14
2021,3,14,4,0,3.85,0,28.71,262.07
2021,3,14,5,0,3.75,0,27.77,256.5
2021,3,14,6,0,3.65,0,26.98,251.32
2021,3,14,7,0,3.97,0,27.14,248.2
2021,3,14,8,0,4.22,0.1,30.45,245.56
2021,3,14,9,0,4.41,0.2,34.9,248.2
2021,3,14,10,0,4.1,0.3,35.75,251.2
2021,3,14,11,0,5.19,0.2,35.41,251.01
2021,3,14,12,0,5.18,0,41.05,243.43
2021,3,14,13,0,6.8,0.1,35.92,241.89
2021,3,14,14,0,6.6,0.4,40.6,241.39
2021,3,14,15,0,6.23,0.7,41.54,243.21
2021,3,14,16,0,6.15,0.9,44.61,244.68
2021,3,14,17,0,7.23,0.4,48.36,246.3
2021,3,14,18,0,7,0.2,47.04,245.59
2021,3,14,19,0,7.75,0.2,41.8,249.85
2021,3,14,20,0,8.51,0.3,43.35,258.5
2021,3,14,21,0,8.72,0,41.59,264.54
2021,3,14,22,0,8.57,0.1,37.08,270
2021,3,14,23,0,8.33,0.3,29.57,273.49
2021,3,15,0,0,8.21,1,31.49,275.91
2021,3,15,1,0,8.07,0.6,33.57,274.3
2021,3,15,2,0,7.91,0.4,29.16,269.29
2021,3,15,3,0,8.09,0.2,27,270.76
2021,3,15,4,0,8.48,0.4,27.51,263.99
2021,3,15,5,0,8.75,1.4,35.67,267.69
2021,3,15,6,0,8.7,0.8,26.04,264.45
2021,3,15,7,0,9.03,0.9,29.17,257.16
2021,3,15,8,0,9.28,1.1,32.84,257.33
2021,3,15,9,0,9.87,0.8,39.42,260.54
2021,3,15,10,0,10.65,0.4,42.26,261.18
2021,3,15,11,0,11.4,0,41.8,259.08
2021,3,15,12,0,12.41,0,43,258.41
2021,3,15,13,0,11.85,0,40.81,258.29
2021,3,15,14,0,11.93,0,39.25,262.09
2021,3,15,15,0,11.74,0,37.17,261.09
2021,3,15,16,0,11.81,0,35.04,260.54
2021,3,15,17,0,11.86,0,34.62,261.03
2021,3,15,18,0,11.83,0,34.16,262.13
2021,3,15,19,0,11.53,0,32.33,262.32
2021,3,15,20,0,11.53,0,30.15,258.29
2021,3,15,21,0,11.61,0,33.04,258.69
2021,3,15,22,0,11.15,0,33.47,258.21
2021,3,15,23,0,10.67,0,33.26,260.03
2021,3,16,0,0,10.27,0,33.86,261.44
2021,3,16,1,0,9.82,0,31.62,262.15
2021,3,16,2,0,9.46,0,30.01,259.63
2021,3,16,3,0,9.04,0,29.95,256.8
2021,3,16,4,0,8.55,0,31.1,253.87
2021,3,16,5,0,8.18,0,29.6,251.57
2021,3,16,6,0,7.73,0,27.44,250.85
2021,3,16,7,0,7.56,0,25.05,251.57
2021,3,16,8,0,8.5,0,26.11,254.81
2021,3,16,9,0,9.81,0,27.33,257.06
2021,3,16,10,0,10.81,0,28.39,257.55
2021,3,16,11,0,11.78,0,28.41,261.25
2021,3,16,12,0,12.68,0,27.95,262.6
2021,3,16,13,0,14.46,0,25.7,258.69
2021,3,16,14,0,15.31,0,25.76,262.78
2021,3,16,15,0,15.82,0,24.13,268.29
2021,3,16,16,0,16.2,0,22.33,271.85
2021,3,16,17,0,16.15,0,19.49,274.24
2021,3,16,18,0,14.98,0,13.4,276.17
2021,3,16,19,0,13.44,0,6.12,270
2021,3,16,20,0,12.08,0,4.45,165.96
2021,3,16,21,0,10.49,0,7.49,144.78
2021,3,16,22,0,9.04,0,8.71,128.29
2021,3,16,23,0,8.71,0,9.83,118.44
2021,3,17,0,0,8.57,0,10.64,113.96
2021,3,17,1,0,8.89,0,10.97,113.2
2021,3,17,2,0,8.66,0,10.03,111.04
2021,3,17,3,0,8.87,0,11.5,110.14
2021,3,17,4,0,8.64,0,10.38,123.69
2021,3,17,5,0,8.62,0,10,149.74
2021,3,17,6,0,8.97,0,9.01,177.71
2021,3,17,7,0,8.6,0,12.64,199.98
2021,3,17,8,0,11.55,0,13.04,230.6
2021,3,17,9,0,13.35,0,21.13,261.18
2021,3,17,10,0,13.77,0,29.07,262.17
2021,3,17,11,0,13.66,0,33.86,261.44
2021,3,17,12,0,12.27,0,34.61,267.02
2021,3,17,13,0,12.75,0,31.57,277.21
2021,3,17,14,0,12.49,0.1,32.42,271.91
2021,3,17,15,0,8.09,0.1,36.08,294.78
2021,3,17,16,0,6.93,0,28.36,290.05
2021,3,17,17,0,5.51,0.7,18.89,262.33
2021,3,17,18,0,5.58,0.2,20.72,252.82
2021,3,17,19,0,5.75,0.3,20.97,254.05
2021,3,17,20,0,6.04,0.8,20.12,259.7
2021,3,17,21,0,5.82,0,20.6,264.99
2021,3,17,22,0,5.1,0.1,20.21,265.91
2021,3,17,23,0,4.04,0,18.58,261.09
2021,3,18,0,0,3.78,0,15.63,255.32
2021,3,18,1,0,2.91,0,19.45,267.88
2021,3,18,2,0,2.9,0,17.64,270
2021,3,18,3,0,2.48,0,15.14,267.27
2021,3,18,4,0,2.14,0,13.36,255.96
2021,3,18,5,0,0.75,0,10.95,260.54
2021,3,18,6,0,1.31,0,21.39,276.77
2021,3,18,7,0,0.75,0,27.76,272.97
2021,3,18,8,0,1.83,0,32.42,271.91
2021,3,18,9,0,3.33,0,32.05,271.29
2021,3,18,10,0,4.87,0,29.2,267.17
2021,3,18,11,0,6.54,0,29.89,268.62
2021,3,18,12,0,6.27,0,36,270.57
2021,3,18,13,0,6.96,0.3,20.93,273.95
2021,3,18,14,0,7.41,0,20.55,281.11
2021,3,18,15,0,8.06,0.1,20.52,285.26
2021,3,18,16,0,8.01,0,19.59,287.1
2021,3,18,17,0,7.68,0,18.92,291.19
2021,3,18,18,0,7.06,0,15.98,292.52
2021,3,18,19,0,5.97,0,10.83,285.42
2021,3,18,20,0,5.12,0,7.93,267.4
2021,3,18,21,0,4.84,0,7.1,239.53
2021,3,18,22,0,3.94,0,7.64,225
2021,3,18,23,0,3.35,0,5.63,206.57
2021,3,19,0,0,3.21,0,3.62,174.29
2021,3,19,1,0,3.62,0,3.22,153.43
2021,3,19,2,0,3.99,0,2.6,146.31
2021,3,19,3,0,3.97,0,2.1,120.96
2021,3,19,4,0,3.55,0,2.62,105.95
2021,3,19,5,0,3.16,0,4.45,104.04
2021,3,19,6,0,2.68,0,5.15,102.09
2021,3,19,7,0,2.51,0,5.48,113.2
2021,3,19,8,0,3.8,0,5.82,111.8
2021,3,19,9,0,5.33,0,6.62,112.38
2021,3,19,10,0,6.31,0,5.76,90
2021,3,19,11,0,7.35,0,6.38,73.61
2021,3,19,12,0,8.34,0,6.62,45
2021,3,19,13,0,9.17,0,12.62,3.27
2021,3,19,14,0,9.81,0,13.56,10.71
2021,3,19,15,0,10.1,0,12.4,25.82
2021,3,19,16,0,10.13,0,10.95,43.67
2021,3,19,17,0,9.86,0,9.09,56.31
2021,3,19,18,0,9.46,0,7.7,52.59
2021,3,19,19,0,9.2,0,7.39,43.03
2021,3,19,20,0,8.79,0,7.15,49.09
2021,3,19,21,0,8.41,0,4.1,74.74
2021,3,19,22,0,7.12,0,6.57,99.46
2021,3,19,23,0,5.14,0,6.76,115.2
2021,3,20,0,0,3.46,0,5.8,119.74
2021,3,20,1,0,2.57,0,6.29,103.24
2021,3,20,2,0,1.58,0,6.76,115.2
2021,3,20,3,0,1.06,0,6.61,119.36
2021,3,20,4,0,0.64,0,6.12,118.07
2021,3,20,5,0,0.09,0,4.39,124.99
2021,3,20,6,0,-0.41,0,4.1,142.13
2021,3,20,7,0,-0.37,0,3.6,143.13
2021,3,20,8,0,1.34,0,0.51,135
2021,3,20,9,0,3.34,0,2.41,63.43
2021,3,20,10,0,6.28,0,9.96,77.47
2021,3,20,11,0,8.9,0,17.06,82.72
2021,3,20,12,0,10.17,0,15.6,71.15
2021,3,20,13,0,10.99,0,9.11,9.09
2021,3,20,14,0,12.06,0,7.63,19.29
2021,3,20,15,0,12.97,0,9,53.13
2021,3,20,16,0,13.15,0,10.46,63.43
2021,3,20,17,0,12.88,0,10.03,68.96
2021,3,20,18,0,11.97,0,8.29,92.49
2021,3,20,19,0,9.79,0,8.89,121.76
2021,3,20,20,0,7.66,0,10.5,112.17
2021,3,20,21,0,6.55,0,10.45,91.97
2021,3,20,22,0,5.11,0,7.93,92.6
2021,3,20,23,0,3.46,0,5.99,122.74
2021,3,21,0,0,2.45,0,4.2,120.96
2021,3,21,1,0,1.77,0,1.53,135
2021,3,21,2,0,1.3,0,2.28,288.43
2021,3,21,3,0,0.85,0,4.38,260.54
2021,3,21,4,0,0.74,0,6.12,241.93
2021,3,21,5,0,0.97,0,5.51,258.69
2021,3,21,6,0,0.94,0,5.04,270
2021,3,21,7,0,0.63,0,4.69,274.4
2021,3,21,8,0,1.09,0,4.2,300.96
2021,3,21,9,0,2.71,0,2.81,320.19
2021,3,21,10,0,4.51,0,4.02,10.3
2021,3,21,11,0,7.66,0,6.44,26.57
2021,3,21,12,0,10.54,0,6.99,11.89
2021,3,21,13,0,10.55,0,6.92,332.1
2021,3,21,14,0,12.07,0,3.1,305.54
2021,3,21,15,0,13.25,0,0.36,270
2021,3,21,16,0,14.12,0,2.28,71.57
2021,3,21,17,0,14.63,0,4.45,75.96
2021,3,21,18,0,14.27,0,4.33,94.76
2021,3,21,19,0,13.49,0,6.49,109.44
2021,3,21,20,0,11.77,0,9.26,103.5
2021,3,21,21,0,9.47,0,9,106.26
2021,3,21,22,0,7.7,0,7.29,110.22
2021,3,21,23,0,6.91,0,5.86,132.51
2021,3,22,0,0,6.36,0,6.13,139.76
2021,3,22,1,0,5,0,7.39,136.97
2021,3,22,2,0,4.35,0,7.42,129.09
2021,3,22,3,0,4.04,0,7.59,121.43
2021,3,22,4,0,3.6,0,7.57,115.35
2021,3,22,5,0,3.12,0,8.31,107.65
2021,3,22,6,0,2.14,0,7.86,105.95
2021,3,22,7,0,1.5,0,8.09,110.85
2021,3,22,8,0,3,0,6.73,105.52
2021,3,22,9,0,6.35,0,9.11,108.43
2021,3,22,10,0,9.16,0,5.01,111.04
2021,3,22,11,0,11.34,0,0.36,360
2021,3,22,12,0,13.42,0,2.9,299.74
2021,3,22,13,0,15.09,0,3.4,302.01
2021,3,22,14,0,16.29,0,3.56,315
2021,3,22,15,0,17.05,0,3.32,319.4
2021,3,22,16,0,17.49,0,3.32,319.4
2021,3,22,17,0,17.45,0,2.81,309.81
2021,3,22,18,0,16.81,0,1.94,338.2
2021,3,22,19,0,16.2,0,2.55,8.13
2021,3,22,20,0,15.45,0,1.61,63.43
2021,3,22,21,0,14.57,0,3.89,123.69
2021,3,22,22,0,13.05,0,5.09,135
2021,3,22,23,0,11.94,0,4.55,161.57
2021,3,23,0,0,11.23,0,6.13,176.63
2021,3,23,1,0,10.29,0,5.77,176.42
2021,3,23,2,0,9.83,0,4.68,180
2021,3,23,3,0,9.58,0,5.76,180
2021,3,23,4,0,9.07,0,6.49,176.82
2021,3,23,5,0,8.53,0,5.76,180
2021,3,23,6,0,8.23,0,6.13,183.37
2021,3,23,7,0,8.06,0,5.76,180
2021,3,23,8,0,8.37,0,3.24,180
2021,3,23,9,0,10.01,0,1.3,123.69
2021,3,23,10,0,11.79,0,0,180
2021,3,23,11,0,13.91,0,4.07,315
2021,3,23,12,0,15.54,0,6.49,326.31
2021,3,23,13,0,16.64,0,9.69,338.2
2021,3,23,14,0,17.51,0,11.3,337.52
2021,3,23,15,0,17.88,0,12.25,335.7
2021,3,23,16,0,17.9,0,13.57,338.2
2021,3,23,17,0,17.51,0,13.78,340.14
2021,3,23,18,0,16.53,0,11.77,336.57
2021,3,23,19,0,14.86,0,10.63,331.7
2021,3,23,20,0,13.52,0,9.89,326.89
2021,3,23,21,0,12.44,0,5.9,322.43
2021,3,23,22,0,11.3,0,1.44,270
2021,3,23,23,0,10.54,0,2.6,213.69
2021,3,24,0,0,9.9,0,2.28,198.43
2021,3,24,1,0,9.71,0,2.62,195.95
2021,3,24,2,0,9.39,0,1.61,206.57
2021,3,24,3,0,8.66,0,1.53,315
2021,3,24,4,0,7.87,0,1.8,323.13
2021,3,24,5,0,7.27,0,2.55,261.87
2021,3,24,6,0,6.79,0,1.84,281.31
2021,3,24,7,0,6.4,0,0,180
2021,3,24,8,0,7.14,0,0.8,153.43
2021,3,24,9,0,8.74,0,1.84,348.69
2021,3,24,10,0,11.14,0,3.22,333.43
2021,3,24,11,0,13.35,0,5.09,315
2021,3,24,12,0,15.27,0,8.29,325.62
2021,3,24,13,0,16.41,0,10.74,320.44
2021,3,24,14,0,17.51,0,12.23,317.39
2021,3,24,15,0,18.1,0,13.55,309.61
2021,3,24,16,0,18.08,0,17.78,301.76
2021,3,24,17,0,17.4,0,19.51,299.88
2021,3,24,18,0,16.44,0,16.14,321.34
2021,3,24,19,0,13.82,0,14.62,350.07
2021,3,24,20,0,12.05,0,10.9,352.41
2021,3,24,21,0,11.34,0,11.9,356.53
2021,3,24,22,0,11.11,0,14.83,354.43
2021,3,24,23,0,10.42,0,14.04,358.53
2021,3,25,0,0,9.93,0,12.6,360
2021,3,25,1,0,9.47,0,11.53,358.21
2021,3,25,2,0,9.28,0,11.89,358.26
2021,3,25,3,0,8.76,0,12.26,356.63
2021,3,25,4,0,8.1,0,12.78,350.27
2021,3,25,5,0,7.62,0,16.24,356.19
2021,3,25,6,0,7.32,0.2,15.68,350.75
2021,3,25,7,0,6.97,0.1,17.41,352.87
2021,3,25,8,0,7.35,0.1,16.6,347.47
2021,3,25,9,0,8.35,0,17.32,339.3
2021,3,25,10,0,8.89,0,18.79,339.83
2021,3,25,11,0,9.52,0,20.39,339.33
2021,3,25,12,0,10.3,0,19.86,337.62
2021,3,25,13,0,10.19,0,19.45,321.01
2021,3,25,14,0,10.13,0,23.78,320.53
2021,3,25,15,0,9.69,0,24.16,326.55
